symbol,equity,test_year,price,lowT,highT,trades,in_days,t-val,p-val,exp_ret,volatility,years,sharpe,beat_pct
WMT,WALMART INC,2006,34.21587921,0.30625,0.6625,24,100,3.1622383,0.001816101,28.10277025,0.094940864,0.98630137,2.632489904,18.54255446
WMT,WALMART INC,2007,35.95548737,0.30625,0.80625,8,85,-0.938254178,0.349557354,-6.30055339,0.107250692,0.991780822,-0.918667073,0.439443476
WMT,WALMART INC,2008,42.65192459,0.35,0.65,31,142,0.953838147,0.341258433,22.01564723,0.187045113,0.997260274,0.993136336,38.31956141
WMT,WALMART INC,2009,42.21940957,0.25625,0.76875,13,107,1.745550348,0.08242996,9.030750726,0.107970488,0.994520548,0.516854838,-12.97436634
WMT,WALMART INC,2010,43.28099474,0.39375,0.7375,22,92,1.792989635,0.074646605,6.083002096,0.064678418,0.989041096,0.40978179,-5.890904238
WMT,WALMART INC,2011,49.27232058,0.24375,0.81875,7,106,0.637218653,0.524707248,6.606612913,0.090317604,0.989041096,0.352070498,13.66324942
WMT,WALMART INC,2012,57.26257404,0.23125,0.75625,15,119,-0.85264116,0.394728576,6.674943419,0.093508459,0.994520548,0.343468386,5.05869721
WMT,WALMART INC,2013,68.00392569,0.21875,0.6625,13,176,2.061701639,0.040962045,28.51882084,0.079215656,0.994520548,3.178153248,-4.404568865
WMT,WALMART INC,2014,76.72977258,0.23125,0.5625,18,181,-0.829317204,0.408528025,7.586395508,0.099246172,0.994520548,0.415954969,6.212888289
WMT,WALMART INC,2015,55.91898235,0.36875,0.7375,17,140,0.197998102,0.8432279,-15.49609372,0.132223915,0.994520548,-1.443118033,-2.373280141
WMT,WALMART INC,2016,64.80358742,0.31875,0.70625,22,126,2.926855426,0.003817853,28.64238311,0.121393243,0.989041096,2.097295504,19.46193617
WMT,WALMART INC,2017,95.35181903,0.29375,0.79375,10,116,0.790646199,0.430127612,13.16955342,0.077088697,0.98630137,1.278068544,7.153932649
WMT,WALMART INC,2018,91.43059221,0.46875,0.65,31,125,2.475790944,0.013971434,30.4153613,0.139651427,0.994520548,1.939324195,22.36491916
WMT,WALMART INC,2019,119.78,0.275,0.6,18,149,-0.891707761,0.375410201,12.02110915,0.097726171,0.789041096,1.200813054,-1.634290572
WCN,WASTE CONNECTIONS INC,2002,6.97375683,0.28125,0.61875,27,176,2.313045832,0.022095713,57.18818989,0.21348303,0.994520548,2.529628533,74.42847814
WCN,WASTE CONNECTIONS INC,2003,6.823469518,0.30625,0.79375,14,155,0.850071153,0.396362397,13.24435826,0.122009853,0.994520548,0.804634189,4.421577994
WCN,WASTE CONNECTIONS INC,2004,9.24189544,0.275,0.725,15,154,2.641816072,0.008919694,49.61986627,0.116035386,0.997260274,3.986386056,49.93671534
WCN,WASTE CONNECTIONS INC,2005,9.325746677,0.225,0.6,26,159,2.205410395,0.028669822,14.99721798,0.108481882,0.989041096,1.075146553,10.66296305
WCN,WASTE CONNECTIONS INC,2006,11.25196665,0.2375,0.7,16,136,1.091479359,0.276233851,18.1736231,0.101577372,0.98630137,1.46942515,8.125958112
WCN,WASTE CONNECTIONS INC,2007,12.53606515,0.2375,0.7125,20,173,1.895956224,0.05994262,27.66368557,0.15478042,0.991780822,1.575970827,10.48887701
WCN,WASTE CONNECTIONS INC,2008,12.57042386,0.2125,0.7875,6,135,0.840419626,0.401539849,17.56791224,0.215470243,0.997260274,0.655133421,17.9165446
WCN,WASTE CONNECTIONS INC,2009,13.55112484,0.1875,0.775,7,95,0.16407389,0.869860662,16.55355435,0.126086083,0.994520548,1.042522552,-0.032851819
WCN,WASTE CONNECTIONS INC,2010,16.86101991,0.21875,0.75,15,137,1.411930153,0.159343771,31.45472804,0.098528268,0.989041096,2.872602706,14.65594806
WCN,WASTE CONNECTIONS INC,2011,20.51401328,0.14375,0.71875,11,136,2.709846164,0.007264186,31.62164246,0.110771504,0.989041096,2.570338015,8.108793352
WCN,WASTE CONNECTIONS INC,2012,20.86885239,0.3125,0.61875,21,181,4.058045837,8.94E-05,46.2799123,0.129153931,0.994520548,3.332062567,25.24003473
WCN,WASTE CONNECTIONS INC,2013,27.49621288,0.2625,0.6875,16,175,-0.756597929,0.450463326,8.610138887,0.111789377,0.994520548,0.461365632,1.44328018
WCN,WASTE CONNECTIONS INC,2014,28.34942907,0.29375,0.725,15,155,-0.606681547,0.544820589,2.669430003,0.103185342,0.994520548,-0.079067664,-4.776215019
WCN,WASTE CONNECTIONS INC,2015,36.44236762,0.3125,0.78125,18,108,2.024860305,0.044170657,27.14075809,0.082367565,0.994520548,2.888308533,17.32367541
WCN,WASTE CONNECTIONS INC,2016,51.38026176,0.3,0.7125,22,155,1.632549649,0.104289362,32.2356302,0.128090527,0.989041096,2.271269584,15.33141453
WCN,WASTE CONNECTIONS INC,2017,70.16247797,0.2875,0.775,7,192,1.381230472,0.169879163,37.11488524,0.092079755,0.98630137,3.706609524,22.22472966
WCN,WASTE CONNECTIONS INC,2018,73.83032039,0.23125,0.73125,10,169,0.666756629,0.505932865,15.98637128,0.09364551,0.994520548,1.34277131,11.33495765
WCN,WASTE CONNECTIONS INC,2019,92.15,0.34375,0.725,16,96,2.351820213,0.019809137,28.44314051,0.06805094,0.789041096,4.782847988,12.414273
WM,WASTE MANAGEMENT INC,2002,14.10882569,0.2875,0.80625,7,83,-2.375739476,0.018688478,-28.99669544,0.163483978,0.994520548,-1.997532555,-7.583526449
WM,WASTE MANAGEMENT INC,2003,18.26540189,0.2125,0.78125,18,101,1.951485033,0.052408876,22.45116924,0.117376507,0.994520548,1.625100937,5.105155703
WM,WASTE MANAGEMENT INC,2004,19.06944309,0.275,0.76875,17,97,0.747113721,0.456001778,1.989952354,0.089874363,0.997260274,-0.167409336,-3.130402453
WM,WASTE MANAGEMENT INC,2005,19.78885097,0.23125,0.65,17,167,2.045196753,0.042555431,11.58642973,0.114346803,0.989041096,0.718411974,-2.520122435
WM,WASTE MANAGEMENT INC,2006,24.59219334,0.3,0.7625,14,68,0.430329061,0.667673819,17.78284292,0.079691292,0.98630137,1.823264067,9.716868267
WM,WASTE MANAGEMENT INC,2007,22.56231094,0.275,0.76875,14,140,0.308998786,0.75765893,-4.43257541,0.165301692,0.991780822,-0.482106952,-13.3746478
WM,WASTE MANAGEMENT INC,2008,23.1490847,0.3,0.625,28,141,2.157034043,0.032193287,24.3664476,0.198092019,0.997260274,1.056750719,49.16412117
WM,WASTE MANAGEMENT INC,2009,25.07369558,0.25,0.7,16,144,0.590901821,0.555218812,3.858479226,0.165113659,0.994520548,0.022998586,-12.23646836
WM,WASTE MANAGEMENT INC,2010,28.24960937,0.3375,0.6875,13,136,0.333633557,0.738970159,12.30174996,0.105169349,0.989041096,0.849872848,7.273107007
WM,WASTE MANAGEMENT INC,2011,26.14445082,0.26875,0.725,18,153,0.578386077,0.56366875,-1.369342293,0.165618549,0.989041096,-0.294925604,6.365998196
WM,WASTE MANAGEMENT INC,2012,27.92325652,0.21875,0.675,14,189,-0.860510352,0.391231231,-5.387025915,0.107230538,0.994520548,-0.831545438,-11.34518462
WM,WASTE MANAGEMENT INC,2013,38.76259558,0.3375,0.70625,30,156,2.91088748,0.004059761,49.48472559,0.089584615,0.994520548,5.163539372,28.87778055
WM,WASTE MANAGEMENT INC,2014,46.04493694,0.475,0.69375,28,147,0.395958592,0.692639899,16.39117981,0.085426484,0.994520548,1.519609465,8.792474742
WM,WASTE MANAGEMENT INC,2015,49.32623097,0.275,0.64375,16,138,2.137992618,0.033597333,18.25850222,0.096140394,0.994520548,1.545562627,21.81627938
WM,WASTE MANAGEMENT INC,2016,67.1328605,0.2375,0.85,7,195,1.840456826,0.06853403,26.83851452,0.097903411,0.989041096,2.414205378,11.06129536
WM,WASTE MANAGEMENT INC,2017,83.53201665,0.5625,0.7625,32,90,1.424861878,0.156126655,18.34802812,0.058361245,0.98630137,2.587823793,9.076241164
WM,WASTE MANAGEMENT INC,2018,87.36057457,0.35625,0.65,17,159,-0.715514923,0.475286232,5.166824633,0.127293676,0.994520548,0.133179592,7.448688858
WM,WASTE MANAGEMENT INC,2019,115.785,0.36875,0.775,17,129,1.461405421,0.146410502,25.80820957,0.077467582,0.789041096,3.770392774,11.28552338
WTS,WATTS WATER TECHNOLOGIES INC,2002,12.85595607,0.3625,0.74375,20,83,1.516393616,0.131346672,42.72764557,0.193615714,0.994520548,2.038215744,44.1457421
WTS,WATTS WATER TECHNOLOGIES INC,2003,18.43674681,0.3125,0.6625,18,137,1.739512041,0.08339302,52.1855495,0.152444222,0.994520548,3.212524066,34.57973726
WTS,WATTS WATER TECHNOLOGIES INC,2004,26.78152923,0.24375,0.76875,12,104,0.7500855,0.454060026,29.8321017,0.132031575,0.997260274,2.000586448,16.57811131
WTS,WATTS WATER TECHNOLOGIES INC,2005,25.48667907,0.225,0.71875,14,190,0.638663918,0.524302543,9.385713121,0.208538097,0.989041096,0.287223774,-1.740545172
WTS,WATTS WATER TECHNOLOGIES INC,2006,35.18069881,0.175,0.6875,11,97,1.223825349,0.222517874,54.01192374,0.228613442,0.98630137,2.242304252,41.4834908
WTS,WATTS WATER TECHNOLOGIES INC,2007,26.10201687,0.225,0.7375,20,119,1.220165511,0.223696963,15.43699233,0.170663448,0.991780822,0.706942427,6.60877329
WTS,WATTS WATER TECHNOLOGIES INC,2008,21.8381057,0.25,0.8125,14,102,1.461226311,0.145640509,19.25562214,0.255557121,0.997260274,0.618590558,19.72617794
WTS,WATTS WATER TECHNOLOGIES INC,2009,27.93271608,0.18125,0.75625,13,162,0.432712539,0.665775042,6.105588609,0.27201348,0.994520548,0.097025641,-3.702982594
WTS,WATTS WATER TECHNOLOGIES INC,2010,33.38490305,0.2875,0.75,17,104,2.080809458,0.038699576,39.18494847,0.137245002,0.989041096,2.631726497,19.220021
WTS,WATTS WATER TECHNOLOGIES INC,2011,31.57446326,0.3,0.70625,17,143,1.010807949,0.313269155,9.89596897,0.223477413,0.989041096,0.291108596,2.573202286
WTS,WATTS WATER TECHNOLOGIES INC,2012,39.77811509,0.23125,0.7125,10,166,1.410771969,0.160277104,43.38456837,0.155357298,0.994520548,2.582666037,16.19098798
WTS,WATTS WATER TECHNOLOGIES INC,2013,57.90955754,0.25625,0.8375,11,80,1.340089482,0.182162097,18.03034567,0.08306058,0.994520548,1.761327257,15.20398633
WTS,WATTS WATER TECHNOLOGIES INC,2014,60.7509553,0.2625,0.725,13,111,-1.226625432,0.221287279,2.052712482,0.125707922,0.994520548,-0.11423129,-8.948280048
WTS,WATTS WATER TECHNOLOGIES INC,2015,47.93650117,0.19375,0.66875,16,129,0.433396545,0.665183243,2.150924893,0.176405859,0.994520548,-0.075803847,-3.424864618
WTS,WATTS WATER TECHNOLOGIES INC,2016,63.57881216,0.26875,0.7125,12,127,0.316994326,0.751516065,33.58412009,0.121285783,0.989041096,2.511114048,28.89581473
WTS,WATTS WATER TECHNOLOGIES INC,2017,75.08846061,0.19375,0.7875,13,160,2.535765759,0.012114436,22.67336455,0.124201096,0.98630137,1.569090211,12.5345482
WTS,WATTS WATER TECHNOLOGIES INC,2018,63.85728806,0.25,0.76875,13,154,-0.054780478,0.95637041,-10.22606785,0.159579259,0.994520548,-0.863671755,-2.493660505
WTS,WATTS WATER TECHNOLOGIES INC,2019,91.425,0.2125,0.80625,11,91,-1.606027155,0.110243514,14.29375686,0.106883138,0.789041096,1.367414148,12.59741139
WDFC,WD-40 CO,2002,17.56644504,0.38125,0.725,19,107,-0.329803287,0.741894169,19.01939469,0.142589881,0.994520548,1.095742881,25.04027929
WDFC,WD-40 CO,2003,24.27648774,0.375,0.76875,19,128,0.832913618,0.405725205,33.6351663,0.165615904,0.994520548,1.830771273,14.12483429
WDFC,WD-40 CO,2004,20.07451533,0.43125,0.6125,26,117,1.779146295,0.076538291,12.04317663,0.16268653,0.997260274,0.527164867,6.568551595
WDFC,WD-40 CO,2005,19.04574585,0.25625,0.675,26,151,1.790051579,0.074965129,5.210801849,0.158548529,0.989041096,0.111545612,6.361969422
WDFC,WD-40 CO,2006,26.14748724,0.35,0.56875,24,139,2.276315714,0.023864327,41.6661181,0.15176725,0.98630137,2.552910077,31.02700094
WDFC,WD-40 CO,2007,28.78233417,0.23125,0.75625,14,162,1.224999559,0.222214972,24.96828095,0.20564388,0.991780822,1.054016312,11.24885862
WDFC,WD-40 CO,2008,22.46451165,0.24375,0.55625,20,174,0.206058324,0.837033842,10.25724367,0.274522698,0.997260274,0.247171653,42.67097758
WDFC,WD-40 CO,2009,26.5035778,0.21875,0.76875,14,137,-0.961341127,0.337513772,-1.940653501,0.178395658,0.994520548,-0.305576148,-4.823517051
WDFC,WD-40 CO,2010,34.09341835,0.25,0.78125,15,111,0.913459561,0.362049284,16.92254643,0.10112933,0.989041096,1.345806787,22.40281093
WDFC,WD-40 CO,2011,35.26037081,0.15,0.75,11,174,4.018521653,9.18E-05,70.2132278,0.182734846,0.989041096,3.693395928,41.07123815
WDFC,WD-40 CO,2012,41.3127721,0.3,0.73125,25,134,2.536950096,0.011845019,22.0301539,0.135423971,0.994520548,1.377269622,2.260999594
WDFC,WD-40 CO,2013,68.01400211,0.44375,0.725,29,164,1.938295101,0.054694381,55.05452977,0.179064907,0.994520548,2.896037054,29.13584911
WDFC,WD-40 CO,2014,79.22571401,0.2875,0.73125,19,191,-0.64315698,0.52136003,14.37174621,0.150984243,0.994520548,0.725302797,4.088907915
WDFC,WD-40 CO,2015,93.76964567,0.25625,0.775,14,152,-1.330590314,0.185009053,8.798035496,0.130878013,0.994520548,0.408510904,9.400027618
WDFC,WD-40 CO,2016,111.1648716,0.34375,0.70625,21,131,1.769958031,0.078025496,29.09054817,0.100450411,0.989041096,2.57966899,16.83893227
WDFC,WD-40 CO,2017,115.1873743,0.30625,0.6875,14,85,0.651164198,0.515850439,9.385896181,0.071422856,0.98630137,0.842343221,2.040367466
WDFC,WD-40 CO,2018,180.8575772,0.24375,0.6,14,205,0.34003642,0.734644861,61.59428099,0.15917731,0.994520548,3.670978185,42.97697511
WDFC,WD-40 CO,2019,182.275,0.3,0.59375,19,122,1.335166906,0.18377118,4.294147808,0.149090757,0.789041096,0.130272055,-14.89887983
WST,WEST PHARMACEUTICAL SVSC INC,2002,4.797045861,0.2375,0.6375,27,174,-0.53750616,0.591981982,5.105810262,0.197349007,0.994520548,0.082794511,20.61181659
WST,WEST PHARMACEUTICAL SVSC INC,2003,6.989633468,0.23125,0.71875,9,153,1.063986057,0.288924293,38.21505436,0.154227316,0.994520548,2.264553811,13.43676155
WST,WEST PHARMACEUTICAL SVSC INC,2004,10.45132494,0.3125,0.7125,19,129,3.394615907,0.000807279,72.33523484,0.149575755,0.997260274,4.615317383,56.83234765
WST,WEST PHARMACEUTICAL SVSC INC,2005,10.69106372,0.3125,0.75625,11,181,2.683275114,0.008172856,23.91417167,0.205758791,0.989041096,1.00501896,18.29481841
WST,WEST PHARMACEUTICAL SVSC INC,2006,22.34273009,0.325,0.7375,18,120,1.828593071,0.068729038,56.36935835,0.164324972,0.98630137,3.265009905,51.17865123
WST,WEST PHARMACEUTICAL SVSC INC,2007,17.74626394,0.3125,0.74375,12,161,1.213929242,0.226683866,4.214948721,0.175488053,0.991780822,0.042731071,-3.069504136
WST,WEST PHARMACEUTICAL SVSC INC,2008,16.73640415,0.26875,0.8,11,144,-0.03687968,0.970615185,5.312182257,0.246643754,0.997260274,0.074065373,26.24963719
WST,WEST PHARMACEUTICAL SVSC INC,2009,17.85226611,0.2625,0.76875,10,84,1.188865937,0.236221951,21.89453065,0.138627494,0.994520548,1.335605304,11.54196396
WST,WEST PHARMACEUTICAL SVSC INC,2010,19.13226401,0.275,0.7625,17,168,2.763950453,0.006394339,38.16590297,0.130835339,0.989041096,2.681904923,4.893886398
WST,WEST PHARMACEUTICAL SVSC INC,2011,17.69876196,0.1875,0.69375,17,106,1.574854994,0.116795258,26.44138242,0.141335926,0.989041096,1.643910531,-0.500027526
WST,WEST PHARMACEUTICAL SVSC INC,2012,25.7889851,0.275,0.60625,20,170,1.604184414,0.110842823,63.89771815,0.120822729,0.994520548,5.028008578,48.2168632
WST,WEST PHARMACEUTICAL SVSC INC,2013,47.06760416,0.30625,0.7,26,105,0.779980375,0.436351436,26.32145219,0.08211767,0.994520548,2.796776139,11.07998462
WST,WEST PHARMACEUTICAL SVSC INC,2014,51.97259701,0.25,0.65625,12,173,0.652611811,0.514994671,13.71129653,0.14057802,0.994520548,0.731753146,9.470184056
WST,WEST PHARMACEUTICAL SVSC INC,2015,59.59378452,0.275,0.65,16,165,0.410452086,0.682051109,21.26545178,0.127767403,0.994520548,1.39962278,10.77694937
WST,WEST PHARMACEUTICAL SVSC INC,2016,83.80865272,0.24375,0.75625,10,166,1.495795816,0.13662852,34.81673778,0.149894444,0.989041096,2.114989592,27.41429076
WST,WEST PHARMACEUTICAL SVSC INC,2017,97.9355257,0.225,0.60625,17,178,-0.314078282,0.754082414,18.03152524,0.146405916,0.98630137,1.009656136,6.858323527
WST,WEST PHARMACEUTICAL SVSC INC,2018,96.99489163,0.325,0.625,21,138,-1.087219786,0.278113466,0.325028988,0.144054864,0.994520548,-0.220275812,-1.147922482
WST,WEST PHARMACEUTICAL SVSC INC,2019,141.5082315,0.4375,0.7,31,92,1.65389157,0.100255681,40.1609753,0.149944494,0.789041096,3.161066937,25.07651767
XYL,XYLEM INC,2014,35.95836508,0.29375,0.84375,10,94,3.490051353,0.000603011,46.4516375,0.120712915,0.994520548,3.579365904,31.09852551
XYL,XYLEM INC,2015,34.88175625,0.4375,0.58125,38,134,0.589284994,0.556238775,4.505854355,0.113015863,0.994520548,0.091197817,3.194689696
XYL,XYLEM INC,2016,48.03286373,0.2625,0.75,15,158,1.225182769,0.222061988,45.4099901,0.136075279,0.989041096,3.11688855,34.92630421
XYL,XYLEM INC,2017,66.90433389,0.30625,0.7375,22,141,1.338438137,0.182243058,22.68857358,0.084530852,0.98630137,2.307286894,16.01451456
XYL,XYLEM INC,2018,65.45797172,0.1875,0.64375,10,205,2.104564129,0.03813378,19.43065073,0.183077964,0.994520548,0.876004206,6.986939704
XYL,XYLEM INC,2019,78.8625,0.39375,0.7,15,123,1.443146946,0.15108138,26.24751216,0.151173429,0.789041096,1.968935704,8.625508377
ZBRA,ZEBRA TECHNOLOGIES CP,2002,25.2901331,0.28125,0.8375,10,159,-1.905825415,0.058474793,-25.62010516,0.206629197,0.994520548,-1.416124307,6.109550242
ZBRA,ZEBRA TECHNOLOGIES CP,2003,44.02319983,0.2625,0.75,17,154,3.339995051,0.001005868,106.3067553,0.154207123,0.994520548,6.70477895,79.27554827
ZBRA,ZEBRA TECHNOLOGIES CP,2004,56.3375,0.3,0.7875,9,108,1.929671099,0.05501105,50.62484074,0.154260476,0.997260274,3.06390341,49.90024224
ZBRA,ZEBRA TECHNOLOGIES CP,2005,42.8675,0.20625,0.76875,10,139,2.434585542,0.0159681,14.2115305,0.144826867,0.989041096,0.75048223,10.02724739
ZBRA,ZEBRA TECHNOLOGIES CP,2006,34.795,0.2125,0.76875,7,123,-1.715690857,0.087480467,-15.3133076,0.126054292,0.98630137,-1.509349042,-17.56818259
ZBRA,ZEBRA TECHNOLOGIES CP,2007,34.5675,0.26875,0.59375,29,127,-3.470234999,0.000617132,-26.09966819,0.186300305,0.991780822,-1.600424847,-24.47963982
ZBRA,ZEBRA TECHNOLOGIES CP,2008,20.01,0.175,0.65625,8,183,1.69238516,0.092983784,-16.37871046,0.327610316,0.997260274,-0.608152611,11.8218144
ZBRA,ZEBRA TECHNOLOGIES CP,2009,28.440175,0.225,0.8,13,124,0.161217375,0.872055113,-1.090645679,0.178147845,0.994520548,-0.258024718,1.900662976
ZBRA,ZEBRA TECHNOLOGIES CP,2010,38.16,0.28125,0.6,24,176,0.711832515,0.477722608,24.54358068,0.189402637,0.989041096,1.12540839,24.01163514
ZBRA,ZEBRA TECHNOLOGIES CP,2011,35.9125,0.175,0.76875,11,178,2.000065225,0.047348012,9.834410629,0.226687247,0.989041096,0.284240921,2.995291548
ZBRA,ZEBRA TECHNOLOGIES CP,2012,39.1575,0.325,0.6875,29,162,-0.257805122,0.796866565,22.91027303,0.153137036,0.994520548,1.275752814,1.357272379
ZBRA,ZEBRA TECHNOLOGIES CP,2013,54.14025,0.1875,0.6,18,201,0.244015467,0.807725836,37.06442995,0.142110518,0.994520548,2.376223949,16.07639887
ZBRA,ZEBRA TECHNOLOGIES CP,2014,77.9825,0.38125,0.75,16,126,-2.300714264,0.022319842,-8.314328728,0.139660633,0.994520548,-0.849211226,-1.319574805
ZBRA,ZEBRA TECHNOLOGIES CP,2015,69.7375,0.31875,0.7,10,155,0.75171546,0.453340155,9.902467253,0.208700209,0.994520548,0.309392422,7.925644455
ZBRA,ZEBRA TECHNOLOGIES CP,2016,85.8632,0.26875,0.79375,13,71,-0.656206459,0.513092283,10.56913826,0.142452103,0.989041096,0.504467654,3.552992616
ZBRA,ZEBRA TECHNOLOGIES CP,2017,104.0875,0.2375,0.69375,19,138,-0.359072627,0.719883196,10.70265673,0.13707013,0.98630137,0.536317047,0.803638511
ZBRA,ZEBRA TECHNOLOGIES CP,2018,157.899675,0.24375,0.71875,19,148,-0.679197422,0.497977191,15.93650632,0.209086763,0.994520548,0.599000653,22.57566439
ZBRA,ZEBRA TECHNOLOGIES CP,2019,202.4875,0.36875,0.73125,16,127,0.331248328,0.741022982,6.761521683,0.256723537,0.789041096,0.197461039,1.039801049
MGIC,MAGIC SOFTWARE ENTERPRISES,2002,0.516144793,0.2125,0.8375,9,126,-1.019497608,0.308968781,-24.74574667,0.343106347,0.994520548,-0.827209613,-1.810180659
MGIC,MAGIC SOFTWARE ENTERPRISES,2003,2.728684318,0.25,0.8125,7,97,1.011887159,0.312939461,167.0181386,0.359484413,0.994520548,4.574283136,151.8921726
MGIC,MAGIC SOFTWARE ENTERPRISES,2004,1.957937304,0.3125,0.64375,20,165,-0.005875458,0.995319617,-30.709546,0.507939568,0.997260274,-0.675157342,-28.01922801
MGIC,MAGIC SOFTWARE ENTERPRISES,2005,0.933906863,0.31875,0.76875,11,95,0.042982618,0.965761314,-17.15714526,0.256109259,0.989041096,-0.813998379,-25.65609965
MGIC,MAGIC SOFTWARE ENTERPRISES,2006,1.440455,0.40625,0.71875,17,37,-0.094050764,0.925341703,18.42574727,0.137608503,0.98630137,1.103250173,15.49472224
MGIC,MAGIC SOFTWARE ENTERPRISES,2007,1.216653571,0.2875,0.8125,13,83,1.123045848,0.263059375,-0.589368709,0.208294884,0.991780822,-0.196560419,-7.16506287
MGIC,MAGIC SOFTWARE ENTERPRISES,2008,0.799323557,0.275,0.7375,16,131,0.170503372,0.864761729,-28.43417852,0.451732932,0.997260274,-0.708655317,-2.293647883
MGIC,MAGIC SOFTWARE ENTERPRISES,2009,1.456032533,0.35625,0.64375,33,118,1.618101563,0.107023451,66.2141365,0.389403292,0.994520548,1.619887503,48.48906117
MGIC,MAGIC SOFTWARE ENTERPRISES,2010,4.938862864,0.26875,0.825,11,78,1.651303324,0.100806825,211.9549438,0.403470615,0.989041096,5.224754106,204.53265
MGIC,MAGIC SOFTWARE ENTERPRISES,2011,4.071385155,0.225,0.8125,11,126,3.202423704,0.001539672,98.05721298,0.374654877,0.989041096,2.552848647,85.47831333
MGIC,MAGIC SOFTWARE ENTERPRISES,2012,3.763026383,0.2875,0.70625,22,128,2.200795522,0.028704848,61.61300781,0.220713985,0.994520548,2.648335737,44.56132964
MGIC,MAGIC SOFTWARE ENTERPRISES,2013,5.961591213,0.325,0.75,25,139,1.679247045,0.094675498,48.96151816,0.140297057,0.994520548,3.259603546,36.19832083
MGIC,MAGIC SOFTWARE ENTERPRISES,2014,5.197794622,0.3375,0.68125,22,117,1.496897853,0.135802543,-10.95636259,0.168853776,0.994520548,-0.859721858,-23.82931102
MGIC,MAGIC SOFTWARE ENTERPRISES,2015,5.036654611,0.21875,0.76875,16,158,0.160646442,0.872563303,22.96384398,0.216288377,0.994520548,0.905752164,26.15168526
MGIC,MAGIC SOFTWARE ENTERPRISES,2016,6.273196926,0.2375,0.7375,15,128,3.015568797,0.00284932,52.59765978,0.159244387,0.989041096,3.119762042,52.05062759
MGIC,MAGIC SOFTWARE ENTERPRISES,2017,8.029439556,0.31875,0.70625,22,144,-2.086429798,0.038148992,2.071434596,0.130067193,0.98630137,-0.107620949,-8.390181392
MGIC,MAGIC SOFTWARE ENTERPRISES,2018,7.544836828,0.275,0.8,11,128,-0.026301612,0.979039612,-4.013366002,0.16831578,0.994520548,-0.447698855,7.619520251
MGIC,MAGIC SOFTWARE ENTERPRISES,2019,9.09,0.30625,0.43125,23,114,1.348570917,0.179298163,33.20145371,0.161039333,0.789041096,2.395578186,19.49047416
MGA,MAGNA INTERNATIONAL INC,2002,8.359314443,0.41875,0.7375,18,94,2.993164988,0.003152799,17.88592954,0.135436319,0.994520548,1.069467534,16.50935016
MGA,MAGNA INTERNATIONAL INC,2003,13.90120452,0.225,0.75625,11,206,2.006172534,0.04784227,72.60744821,0.162292468,0.994520548,4.282853669,49.95482479
MGA,MAGNA INTERNATIONAL INC,2004,14.55179618,0.25,0.74375,15,192,2.854377818,0.005128046,12.27342184,0.155640071,0.997260274,0.565865846,8.421186788
MGA,MAGNA INTERNATIONAL INC,2005,12.93193295,0.35625,0.7875,17,139,1.391829324,0.165355512,3.660049254,0.124190046,0.989041096,0.016152971,2.963232102
MGA,MAGNA INTERNATIONAL INC,2006,14.81305965,0.4625,0.84375,4,10,0.164376523,0.871283164,2.525521889,0.023827833,0.98630137,-0.394245425,-1.007905551
MGA,MAGNA INTERNATIONAL INC,2007,15.04733271,0.2,0.825,11,127,-2.552297412,0.011312041,-24.32129666,0.176131355,0.991780822,-1.591020199,-23.52110963
MGA,MAGNA INTERNATIONAL INC,2008,5.72843605,0.225,0.7125,15,136,1.359602822,0.175324129,6.756720973,0.293036197,0.997260274,0.111770608,-2.850978969
MGA,MAGNA INTERNATIONAL INC,2009,10.05834201,0.25625,0.58125,25,146,1.173754625,0.241822918,82.20182428,0.363658625,0.994520548,2.176621742,50.32977063
MGA,MAGNA INTERNATIONAL INC,2010,20.82714749,0.2625,0.8375,8,101,0.260796891,0.794620029,56.61928631,0.137025571,0.989041096,3.922380793,32.36431932
MGA,MAGNA INTERNATIONAL INC,2011,13.61174914,0.2625,0.69375,19,176,1.824017101,0.070273909,6.033827462,0.309630195,0.989041096,0.083993238,-7.111500547
MGA,MAGNA INTERNATIONAL INC,2012,21.02580981,0.2875,0.6125,26,149,0.637785997,0.524366587,30.18781712,0.175090592,0.994520548,1.53372839,24.828787
MGA,MAGNA INTERNATIONAL INC,2013,35.32067585,0.2625,0.68125,21,146,0.514565004,0.607416937,31.85230435,0.114814971,0.994520548,2.484675905,16.65410241
MGA,MAGNA INTERNATIONAL INC,2014,48.06799432,0.2125,0.6125,10,210,0.361235967,0.719290684,37.46581186,0.134929455,0.994520548,2.532600105,17.68978883
MGA,MAGNA INTERNATIONAL INC,2015,36.59944675,0.4375,0.64375,22,174,-0.145237871,0.884713034,-14.70474815,0.213414586,0.994520548,-0.856818946,-5.883113139
MGA,MAGNA INTERNATIONAL INC,2016,40.40158224,0.29375,0.575,23,179,1.264744753,0.20817245,27.82686697,0.205974205,0.989041096,1.196033158,11.342758
MGA,MAGNA INTERNATIONAL INC,2017,54.02164517,0.23125,0.68125,16,143,2.442335324,0.015454848,33.32249976,0.11218048,0.98630137,2.699695371,26.69222146
MGA,MAGNA INTERNATIONAL INC,2018,44.60433987,0.25625,0.6,26,177,-1.741965955,0.083621764,-19.35678231,0.206432637,0.994520548,-1.112393443,-4.748043191
